cell,diameter_mm,frequency_hz,replicate,fold_symmetry,pdf_page,mean_intensity,contrast,entropy_bits,radial_peak_count,center_to_mid_ratio,outer_to_mid_ratio,angular_texture_harmonic,angular_texture_concentration,radial_profile_std,visual_note
medium,24.25,50,1,8,14,0.3526934087276459,0.20569849014282227,4.551206743706343,3,0.7849010652563431,1.2126359156396813,4,0.12090419977903366,0.050672341138124466,8-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,88,3,2,14,0.23003605008125305,0.205686554312706,4.176695214435398,4,1.0906737733869738,1.156196131768532,3,0.2239951491355896,0.027624964714050293,2-fold printed classification; balanced-center; ring-rich; medium contrast; low texture
medium,24.25,89,1,2,14,0.3896958529949188,0.19717134535312653,4.591011063240265,3,1.3791837884729692,0.8291118249489209,3,0.14081664383411407,0.07009027898311615,2-fold printed classification; bright-center; moderate-radial-banding; low contrast; high texture
medium,24.25,89,2,12,14,0.2870621979236603,0.20695903897285461,4.465788120084829,1,1.5900419614890924,0.9574108225566168,3,0.3331877589225769,0.07103552669286728,12-fold printed classification; bright-center; radially-simple; medium contrast; high texture
medium,24.25,89,3,2,14,0.22949178516864777,0.19726653397083282,4.244368177452397,3,0.8451041400273244,0.9260671571304359,3,0.17034733295440674,0.04305656999349594,2-fold printed classification; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,90,1,12,14,0.3491249680519104,0.24240872263908386,4.453828894710967,2,0.6160936995223235,0.9434897819557488,3,0.19235697388648987,0.0705745592713356,12-fold printed classification; dark-center; moderate-radial-banding; high contrast; medium texture
medium,24.25,90,2,12,14,0.31459736824035645,0.23228785395622253,4.499212435275466,1,1.8440665569660672,0.8535725014379276,3,0.3660012483596802,0.10335943102836609,12-fold printed classification; bright-center; radially-simple; high contrast; high texture
medium,24.25,90,3,unclassified,14,0.2474326193332672,0.2222863882780075,4.291802107075734,3,0.8840844824241509,0.9668304381075342,3,0.3887714147567749,0.029272524639964104,unclassified/indistinct in printed atlas; balanced-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,91,1,12,14,0.28226855397224426,0.2340986281633377,4.103137167385961,2,0.5185795455060634,1.0434778775583107,3,0.19753192365169525,0.06900834292173386,12-fold printed classification; dark-center; moderate-radial-banding; high contrast; low texture
medium,24.25,91,2,12,14,0.3022423982620239,0.23358118534088135,4.472691281976132,2,1.7660713275157687,0.8913410386926933,3,0.32485535740852356,0.09525364637374878,12-fold printed classification; bright-center; moderate-radial-banding; high contrast; high texture
medium,24.25,91,3,12,14,0.23095174133777618,0.20900745689868927,4.214193598246585,3,0.7646781863945284,0.9142923512969853,3,0.39877980947494507,0.030700229108333588,12-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; low texture
medium,24.25,92,1,12,14,0.19717247784137726,0.2104949802160263,3.2364399173117135,2,0.3758039143698379,1.6092810048759276,3,0.13750667870044708,0.09678250551223755,12-fold printed classification; dark-center; moderate-radial-banding; medium contrast; low texture
medium,24.25,92,2,12,14,0.2863318622112274,0.25232040882110596,4.308040737736473,0,2.633488650752871,0.9522731008865569,3,0.40027713775634766,0.13329526782035828,12-fold printed classification; bright-center; radially-simple; high contrast; medium texture
medium,24.25,92,3,12,14,0.23319999873638153,0.23364974558353424,4.082057353902453,3,0.9358089752036843,0.9162886637697893,3,0.44225436449050903,0.03134382143616676,12-fold printed classification; balanced-center; moderate-radial-banding; high contrast; low texture
medium,24.25,93,1,12,14,0.166044682264328,0.2184780389070511,2.699884494327936,1,0.47540113726904837,2.0506474725320754,3,0.3106830418109894,0.10578227043151855,12-fold printed classification; dark-center; radially-simple; medium contrast; low texture
medium,24.25,93,2,12,14,0.3148694634437561,0.3150383234024048,4.108705049465648,0,3.4455468966819094,0.9434308288999932,3,0.39039668440818787,0.194892019033432,12-fold printed classification; bright-center; radially-simple; high contrast; low texture
medium,24.25,93,3,12,14,0.19336941838264465,0.23086079955101013,3.618222958527145,2,1.054880238947449,1.0559814218762582,3,0.3937375545501709,0.05209236964583397,12-fold printed classification; balanced-center; moderate-radial-banding; high contrast; low texture
medium,24.25,94,1,unclassified,14,0.10667578876018524,0.14527679979801178,2.0176041772097655,1,0.9024572838989348,2.5944811187392163,3,0.22755345702171326,0.05527021363377571,unclassified/indistinct in printed atlas; balanced-center; radially-simple; low contrast; low texture
medium,24.25,94,2,unclassified,14,0.1860431581735611,0.24250821769237518,3.288709841719823,2,3.0747948585896765,1.052250108309151,3,0.21833403408527374,0.11097229272127151,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,94,3,12,14,0.16674597561359406,0.22519947588443756,3.302681150417749,4,0.9742772427701394,1.2860255062051686,3,0.34764614701271057,0.0434529148042202,12-fold printed classification; balanced-center; ring-rich; medium contrast; low texture
medium,24.25,95,1,unclassified,14,0.10567377507686615,0.14552341401576996,1.9777151441115668,1,0.9046256206158833,2.6068822571716934,3,0.22551454603672028,0.055076614022254944,unclassified/indistinct in printed atlas; balanced-center; radially-simple; low contrast; low texture
medium,24.25,95,2,8,14,0.3145274817943573,0.2169255167245865,4.518382686714997,2,1.4361794310095282,0.9045094010659204,3,0.297921359539032,0.07202793657779694,8-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,95,3,12,14,0.2811852991580963,0.21978992223739624,4.463667368197345,3,1.1600030028811723,1.1066068407071987,3,0.37108203768730164,0.03025115840137005,12-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,96,1,unclassified,14,0.10662144422531128,0.1455383598804474,1.9925318071302132,1,0.9221649058990384,2.625117953832718,3,0.2227308452129364,0.055403485894203186,unclassified/indistinct in printed atlas; balanced-center; radially-simple; low contrast; low texture
medium,24.25,96,2,8,14,0.3108234703540802,0.20569618046283722,4.492539825813369,3,1.2274859723191243,0.9352764834250042,3,0.2233579307794571,0.05641861632466316,8-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,96,3,2,14,0.2954283356666565,0.21629299223423004,4.540364661122116,3,1.124260353613252,0.9518082770189864,3,0.29814961552619934,0.03026064671576023,2-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,97,1,8,14,0.41753655672073364,0.17891180515289307,4.509494302590242,4,0.8215520579115122,1.0026737792159879,3,0.10013294219970703,0.04212785139679909,8-fold printed classification; balanced-center; ring-rich; low contrast; high texture
medium,24.25,97,2,8,14,0.3173331618309021,0.20542308688163757,4.509767903919111,2,1.3189126213450975,0.9733088310072006,3,0.31686004996299744,0.048510581254959106,8-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,97,3,8,14,0.28875359892845154,0.22734513878822327,4.510677409611015,2,1.1909483808206018,1.0737696930779028,3,0.26998579502105713,0.034822892397642136,8-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,98,1,8,14,0.3942631781101227,0.17437244951725006,4.463184555077131,4,0.8354667942083951,1.0507420232793503,8,0.1072344183921814,0.0429643876850605,8-fold printed classification; balanced-center; ring-rich; low contrast; high texture
medium,24.25,98,2,8,14,0.33479052782058716,0.23180890083312988,4.623550124954228,0,1.5991687063532019,0.9825588033482239,3,0.45264196395874023,0.0823780819773674,8-fold printed classification; bright-center; radially-simple; high contrast; high texture
medium,24.25,98,3,8,14,0.2952372133731842,0.24490107595920563,4.476294277823114,1,1.0859126406960964,1.086064312491659,3,0.3352489471435547,0.03152337670326233,8-fold printed classification; balanced-center; radially-simple; high contrast; high texture
medium,24.25,99,1,8,14,0.3756936192512512,0.19442015886306763,4.56341059865948,3,0.7166064883001613,1.1071377045994022,5,0.11593753099441528,0.054705116897821426,8-fold printed classification; dark-center; moderate-radial-banding; low contrast; high texture
medium,24.25,99,2,8,14,0.31978997588157654,0.22662898898124695,4.561655481027467,3,1.2804835332694724,0.9317958304357056,3,0.2750198245048523,0.05915931239724159,8-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,99,3,8,14,0.29998183250427246,0.2501794993877411,4.522369989114416,2,1.3603457706577116,1.0979322390977087,3,0.36360055208206177,0.049994535744190216,8-fold printed classification; bright-center; moderate-radial-banding; high contrast; high texture
medium,24.25,100,1,unclassified,15,0.3599928915500641,0.17807121574878693,4.463862458628535,3,1.0539432403013897,0.9193635790239232,5,0.11084547638893127,0.03935713320970535,unclassified/indistinct in printed atlas; balanced-center; moderate-radial-banding; low contrast; high texture
medium,24.25,100,2,8,15,0.3009573817253113,0.24917231500148773,4.429161381062196,1,2.243237428763358,1.0137696454041345,3,0.28568580746650696,0.1149282157421112,8-fold printed classification; bright-center; radially-simple; high contrast; medium texture
medium,24.25,100,3,8,15,0.316529780626297,0.2797929644584656,4.34901695178481,1,2.017749383578009,1.2151226618670605,3,0.368884801864624,0.09357023239135742,8-fold printed classification; bright-center; radially-simple; high contrast; medium texture
medium,24.25,101,1,8,15,0.3492690920829773,0.21998892724514008,4.526731270016694,3,0.6784244953382259,1.2461979942919197,3,0.11486092954874039,0.06373441964387894,8-fold printed classification; dark-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,101,2,8,15,0.2840522229671478,0.2726913094520569,4.152245810346473,0,2.8775358987342425,1.2273864500408742,3,0.34791719913482666,0.1330954134464264,8-fold printed classification; bright-center; radially-simple; high contrast; low texture
medium,24.25,101,3,8,15,0.27790597081184387,0.28084754943847656,4.129484244181055,2,2.1192799890519334,1.284864232801034,3,0.45678335428237915,0.08463317900896072,8-fold printed classification; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,102,1,8,15,0.33931541442871094,0.2376585304737091,4.461310860082205,3,0.8783959831690952,1.3003373572464065,3,0.18729832768440247,0.05560491979122162,8-fold printed classification; balanced-center; moderate-radial-banding; high contrast; high texture
medium,24.25,102,2,4,15,0.2855807840824127,0.22281107306480408,4.521577866985066,2,1.2588186527799696,1.244778639420448,3,0.314847469329834,0.03774036839604378,4-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,102,3,2,15,0.2675204277038574,0.20738700032234192,4.436208837857918,1,1.5879857980884364,1.1558688157677537,3,0.23435471951961517,0.06472411751747131,2-fold printed classification; bright-center; radially-simple; medium contrast; medium texture
medium,24.25,103,1,2,15,0.35894477367401123,0.17414423823356628,4.452235339480885,4,1.0571995292656942,0.9685965927451803,3,0.19448667764663696,0.02924381010234356,2-fold printed classification; balanced-center; ring-rich; low contrast; medium texture
medium,24.25,103,2,unclassified,15,0.24138006567955017,0.17237499356269836,4.240479943157625,1,1.1483890200532278,1.1652298752798673,3,0.2966018319129944,0.054368071258068085,unclassified/indistinct in printed atlas; balanced-center; radially-simple; low contrast; low texture
medium,24.25,103,3,unclassified,15,0.26265233755111694,0.2129792422056198,4.432005999249939,2,1.8222605634521087,0.949972119934381,3,0.2043633610010147,0.07797551900148392,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,104,1,unclassified,15,0.2773173153400421,0.13958650827407837,4.081396637162406,3,0.8092838900152243,1.1018346702501087,4,0.11636443436145782,0.034691497683525085,unclassified/indistinct in printed atlas; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,104,2,unclassified,15,0.24581606686115265,0.18404681980609894,4.300775115726924,1,1.0747878433967384,1.1787548793937124,3,0.29082930088043213,0.05331750586628914,unclassified/indistinct in printed atlas; balanced-center; radially-simple; low contrast; medium texture
medium,24.25,104,3,unclassified,15,0.28577834367752075,0.24627631902694702,4.51161108663647,1,2.190976329010687,1.1430242555853112,3,0.3416346311569214,0.10129208862781525,unclassified/indistinct in printed atlas; bright-center; radially-simple; high contrast; high texture
medium,24.25,105,1,unclassified,15,0.2824406921863556,0.14888028800487518,4.159162107055877,5,0.7973693481286662,1.0328279845884734,4,0.09025395661592484,0.035263191908597946,unclassified/indistinct in printed atlas; balanced-center; ring-rich; low contrast; low texture
medium,24.25,105,2,unclassified,15,0.27665433287620544,0.22344163060188293,4.459598066431498,3,1.488841426403013,1.2081691295802874,3,0.35572728514671326,0.07689930498600006,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,105,3,unclassified,15,0.287982314825058,0.25541552901268005,4.511456428081008,2,1.9452043464890132,0.9489702653038324,3,0.3234919309616089,0.10010923445224762,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; high contrast; high texture
medium,24.25,106,1,unclassified,15,0.2997831106185913,0.16501568257808685,4.28901691641159,3,0.881446452652002,1.0880565843301722,4,0.08571850508451462,0.03850320726633072,unclassified/indistinct in printed atlas; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,106,2,unclassified,15,0.2699136435985565,0.21828004717826843,4.425029888820643,3,1.5286546546615765,1.1791248009610253,3,0.338890016078949,0.06658484041690826,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,106,3,unclassified,15,0.26908963918685913,0.24313268065452576,4.415272364340428,3,1.4911352426584814,0.9799180528186858,3,0.3085111379623413,0.05229228362441063,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; high contrast; medium texture
medium,24.25,107,1,4,15,0.33092182874679565,0.19714322686195374,4.431768854026033,3,1.1492073599848853,1.1373575617568368,3,0.11532850563526154,0.04069402068853378,4-fold printed classification; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,107,2,4,15,0.26510903239250183,0.24119292199611664,4.269442314758458,1,2.2561455862613857,1.2388982494056848,3,0.2561781108379364,0.09424249827861786,4-fold printed classification; bright-center; radially-simple; high contrast; low texture
medium,24.25,107,3,unclassified,15,0.24575503170490265,0.2448885440826416,4.172797342358981,3,1.9727773041403585,1.0368154481089298,3,0.28132593631744385,0.07542550563812256,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,108,1,4,15,0.34036776423454285,0.19018836319446564,4.431398792320791,4,1.2451295412315042,1.1749051393321899,3,0.12529481947422028,0.038965459913015366,4-fold printed classification; balanced-center; ring-rich; low contrast; medium texture
medium,24.25,108,2,unclassified,15,0.2705228626728058,0.22386258840560913,4.41187772792368,1,1.7084791683797103,1.183339612964665,3,0.24773257970809937,0.0768689513206482,unclassified/indistinct in printed atlas; bright-center; radially-simple; medium contrast; medium texture
medium,24.25,108,3,unclassified,15,0.25513213872909546,0.2207735925912857,4.312697794618545,4,1.5620058150087572,1.2131976212784124,3,0.32701733708381653,0.05450154095888138,unclassified/indistinct in printed atlas; bright-center; ring-rich; medium contrast; medium texture
medium,24.25,109,1,unclassified,15,0.3306776285171509,0.211110919713974,4.463017374766223,3,1.2314393621391604,1.100276510379048,3,0.15048779547214508,0.03720824420452118,unclassified/indistinct in printed atlas; balanced-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,109,2,10,15,0.2534850835800171,0.17384305596351624,4.278458371882599,3,1.1646551759858121,0.9961228039254278,3,0.19472083449363708,0.033844511955976486,10-fold printed classification; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,109,3,10,15,0.2519393861293793,0.17887888848781586,4.3057920655043995,1,1.5053913832116947,1.1590226850042005,3,0.2173723578453064,0.049258120357990265,10-fold printed classification; bright-center; radially-simple; low contrast; medium texture
medium,24.25,110,1,unclassified,15,0.3085818886756897,0.22162103652954102,4.43449090820457,5,1.0438542947865848,1.1152621276492711,9,0.10408171266317368,0.041817810386419296,unclassified/indistinct in printed atlas; balanced-center; ring-rich; medium contrast; medium texture
medium,24.25,110,2,10,15,0.26987650990486145,0.19421878457069397,4.38833599882957,2,1.1213624357425063,1.025467111610478,3,0.22743389010429382,0.03049970231950283,10-fold printed classification; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,110,3,unclassified,15,0.2741330862045288,0.19560201466083527,4.3968847639493225,1,1.6380027551741883,1.085127559198712,3,0.18477031588554382,0.06709831953048706,unclassified/indistinct in printed atlas; bright-center; radially-simple; low contrast; medium texture
medium,24.25,111,1,10,15,0.37782764434814453,0.17802289128303528,4.4924181236103955,3,1.1169009782914883,0.8965231664716434,4,0.12608103454113007,0.04470722749829292,10-fold printed classification; balanced-center; moderate-radial-banding; low contrast; high texture
medium,24.25,111,2,10,15,0.2761749029159546,0.19205257296562195,4.381660393905226,3,1.1140127042015906,1.0044935332407132,3,0.2880987823009491,0.033086419105529785,10-fold printed classification; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,111,3,2,15,0.2812536656856537,0.19717134535312653,4.433276841073851,3,1.3327149560819456,1.0813683053604266,3,0.138911172747612,0.04095960780978203,2-fold printed classification; bright-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,112,1,10,15,0.366738498210907,0.18547184765338898,4.529124952556439,4,1.069962634010599,0.9301898606033399,4,0.13428843021392822,0.027319680899381638,10-fold printed classification; balanced-center; ring-rich; low contrast; high texture
medium,24.25,112,2,10,15,0.2765407860279083,0.18973049521446228,4.377503588410751,5,1.116400930700693,0.9529759867960438,3,0.304951012134552,0.03381223604083061,10-fold printed classification; balanced-center; ring-rich; low contrast; medium texture
medium,24.25,112,3,2,15,0.2807070314884186,0.19800299406051636,4.432023191872635,1,1.4182802507851027,1.0753558192084083,3,0.1560480296611786,0.04617121443152428,2-fold printed classification; bright-center; radially-simple; low contrast; medium texture
medium,24.25,113,1,10,15,0.3527778685092926,0.18661051988601685,4.503814149143189,3,0.9173043653605424,0.9567737881724299,4,0.1256808191537857,0.029629863798618317,10-fold printed classification; balanced-center; moderate-radial-banding; low contrast; high texture
medium,24.25,113,2,10,15,0.29515165090560913,0.21291574835777283,4.43715701206528,3,1.1710436647373739,0.8901451985370769,3,0.40054619312286377,0.04456368461251259,10-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,113,3,10,15,0.29193100333213806,0.2211255133152008,4.526533481632479,3,1.5565611118856786,0.9963259828937585,3,0.2511654794216156,0.06559599190950394,10-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,114,1,10,15,0.37571266293525696,0.20240525901317596,4.528968533084503,4,0.9952367561227544,1.0030069553153549,5,0.10004130750894547,0.03184983506798744,10-fold printed classification; balanced-center; ring-rich; low contrast; high texture
medium,24.25,114,2,10,15,0.2899819016456604,0.23133301734924316,4.456347100140759,1,1.308966035650774,0.8162207663868255,3,0.40800949931144714,0.061786893755197525,10-fold printed classification; bright-center; radially-simple; high contrast; medium texture
medium,24.25,114,3,10,15,0.2916187345981598,0.22741037607192993,4.481392231483557,2,1.7756954897833257,1.0397717992193345,3,0.24784459173679352,0.07891927659511566,10-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,115,1,10,15,0.3443242013454437,0.21598833799362183,4.5488510649296225,2,0.5983588870980906,0.995925038350044,4,0.1790112853050232,0.06527385115623474,10-fold printed classification; dark-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,115,2,16,15,0.2956436574459076,0.2338068038225174,4.360402012302064,2,1.9146516264755504,0.9106022546225281,3,0.46889492869377136,0.10551506280899048,16-fold printed classification; bright-center; moderate-radial-banding; high contrast; medium texture
medium,24.25,115,3,10,15,0.2647697627544403,0.21799500286579132,4.314901502650202,3,1.3523967507817973,0.8427162880699103,3,0.42331719398498535,0.04695727676153183,10-fold printed classification; bright-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,116,1,10,15,0.2666131854057312,0.22795212268829346,4.004411894313564,2,0.26083696365291614,1.2950279952165544,4,0.13052593171596527,0.09346933662891388,10-fold printed classification; dark-center; moderate-radial-banding; high contrast; low texture
medium,24.25,116,2,16,15,0.2948550879955292,0.24821734428405762,4.353820400316113,1,2.189336510818216,1.0164955147910764,3,0.48676228523254395,0.11908252537250519,16-fold printed classification; bright-center; radially-simple; high contrast; medium texture
medium,24.25,116,3,10,15,0.2613474726676941,0.22123096883296967,4.2639937439422,3,1.5442176062365,0.8475063361485157,3,0.39958497881889343,0.05881413817405701,10-fold printed classification; bright-center; moderate-radial-banding; medium contrast; low texture
medium,24.25,117,1,16,15,0.19122298061847687,0.2144661247730255,3.161215305370036,1,0.287718302180206,1.4265267839450557,3,0.15012019872665405,0.10220007598400116,16-fold printed classification; dark-center; radially-simple; medium contrast; low texture
medium,24.25,117,2,6,15,0.24224065244197845,0.20351579785346985,4.257498682981596,2,0.8143325652003669,1.0808269882556123,3,0.18318112194538116,0.04208488389849663,6-fold printed classification; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,117,3,2,15,0.2608563005924225,0.21350297331809998,4.3898882321541635,0,1.887227999175408,1.157102274291539,5,0.1611170470714569,0.07623083889484406,2-fold printed classification; bright-center; radially-simple; medium contrast; medium texture
medium,24.25,118,1,16,15,0.19193260371685028,0.21143639087677002,3.1934308955187194,1,0.2812762730231227,1.3776784281065357,4,0.11627203971147537,0.09739841520786285,16-fold printed classification; dark-center; radially-simple; medium contrast; low texture
medium,24.25,118,2,6,15,0.2298995703458786,0.19174256920814514,4.205796036092809,3,0.8618050016531325,1.0653972077945917,3,0.15968570113182068,0.025236627086997032,6-fold printed classification; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,118,3,2,15,0.2465786635875702,0.2112763524055481,4.310439463162846,3,1.524401622575866,1.1536898386369512,5,0.17619653046131134,0.048539530485868454,2-fold printed classification; bright-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,119,1,6,15,0.3549000322818756,0.2028052806854248,4.558039036823725,4,1.2746596301759912,0.9387326140505257,4,0.13477972149848938,0.052444539964199066,6-fold printed classification; balanced-center; ring-rich; low contrast; high texture
medium,24.25,119,2,2,15,0.22314298152923584,0.17994636297225952,4.1544972809032625,4,1.1610880107230106,1.1088413183801973,3,0.2070177048444748,0.02442779205739498,2-fold printed classification; balanced-center; ring-rich; low contrast; low texture
medium,24.25,119,3,2,15,0.25913989543914795,0.2264699637889862,4.400120037694558,1,1.7957268068074463,0.8561314052534257,3,0.19405637681484222,0.0864914134144783,2-fold printed classification; bright-center; radially-simple; medium contrast; medium texture
medium,24.25,120,1,6,15,0.3518453538417816,0.21501825749874115,4.561935478755662,3,1.3812414838020315,0.9383648025751052,4,0.14478608965873718,0.06072882190346718,6-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,120,2,2,15,0.22699692845344543,0.1910872757434845,4.166931066677006,3,1.036363497522294,0.9818462678269412,3,0.24284574389457703,0.03482549265027046,2-fold printed classification; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,120,3,2,15,0.25646504759788513,0.22591052949428558,4.366920461668907,1,1.8215317932188666,0.9054771775327756,3,0.14650385081768036,0.08103731274604797,2-fold printed classification; bright-center; radially-simple; medium contrast; medium texture
medium,24.25,121,1,2,15,0.3141815960407257,0.18865199387073517,4.425978407702896,3,0.9237899835933074,0.743500817199768,3,0.18344911932945251,0.05407144874334335,2-fold printed classification; balanced-center; moderate-radial-banding; low contrast; medium texture
medium,24.25,121,2,2,15,0.23024167120456696,0.21332406997680664,4.108043187711262,3,1.398175313346317,1.1939743805020502,3,0.23289386928081512,0.043334584683179855,2-fold printed classification; bright-center; moderate-radial-banding; medium contrast; low texture
medium,24.25,121,3,2,15,0.19820906221866608,0.19760632514953613,3.9078012255465246,3,0.8818161012024874,0.9299216879726321,5,0.17269885540008545,0.03164709731936455,2-fold printed classification; balanced-center; moderate-radial-banding; low contrast; low texture
medium,24.25,122,1,2,15,0.31638258695602417,0.2237836718559265,4.333077156450805,2,0.7694720176294596,0.8444845440354688,3,0.1614113748073578,0.0472540445625782,2-fold printed classification; balanced-center; moderate-radial-banding; medium contrast; medium texture
medium,24.25,122,2,2,15,0.22625286877155304,0.22734886407852173,3.949861848953022,2,2.3739637043157398,1.4908295756169392,3,0.22255101799964905,0.08299624919891357,2-fold printed classification; bright-center; moderate-radial-banding; medium contrast; low texture
medium,24.25,122,3,2,15,0.19889675080776215,0.23196986317634583,3.6851774170762948,2,1.8155217552335563,0.9749412821498312,3,0.3182261288166046,0.06338487565517426,2-fold printed classification; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,123,1,2,15,0.335035115480423,0.24569450318813324,4.441953837552466,3,1.6464315949084518,0.8635788611295827,3,0.16843226552009583,0.09063892066478729,2-fold printed classification; bright-center; moderate-radial-banding; high contrast; medium texture
medium,24.25,123,2,2,15,0.22094404697418213,0.22367599606513977,3.8896705639363156,1,2.9565215440272774,1.4319177200266329,3,0.2508896589279175,0.10116399824619293,2-fold printed classification; bright-center; radially-simple; medium contrast; low texture
medium,24.25,123,3,2,15,0.18870577216148376,0.2278430014848709,3.553955303571508,2,1.9117346328864802,0.8086186490950478,3,0.4065236747264862,0.062465451657772064,2-fold printed classification; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,124,1,unclassified,15,0.15409260988235474,0.18876317143440247,2.771568642583178,2,0.5424830236839394,1.8918944750655218,3,0.24213583767414093,0.07093167304992676,unclassified/indistinct in printed atlas; dark-center; moderate-radial-banding; low contrast; low texture
medium,24.25,124,2,2,15,0.22346177697181702,0.2464742362499237,3.7572995916055225,1,3.1764172897150638,1.2207520585744067,3,0.33395862579345703,0.11860132217407227,2-fold printed classification; bright-center; radially-simple; high contrast; low texture
medium,24.25,124,3,unclassified,15,0.19141727685928345,0.23208832740783691,3.4782023128609203,3,1.7207396429402273,0.9223482004936342,3,0.37729236483573914,0.052975840866565704,unclassified/indistinct in printed atlas; bright-center; moderate-radial-banding; high contrast; low texture
medium,24.25,125,1,unclassified,15,0.1638854444026947,0.19254671037197113,2.9012968030755886,2,0.49373097034751284,1.713797050687727,3,0.21516966819763184,0.06554803997278214,unclassified/indistinct in printed atlas; dark-center; moderate-radial-banding; low contrast; low texture
medium,24.25,125,2,12,15,0.3093791902065277,0.2185894250869751,4.51414891420904,1,1.4723488559987046,0.9807150551327809,3,0.3104989528656006,0.06567306071519852,12-fold printed classification; bright-center; radially-simple; medium contrast; high texture
medium,24.25,125,3,unclassified,15,0.2905261218547821,0.21494875848293304,4.469562691324762,1,1.5104477135564036,1.0384865182626055,3,0.24525552988052368,0.053640637546777725,unclassified/indistinct in printed atlas; bright-center; radially-simple; medium contrast; high texture
medium,24.25,126,1,12,15,0.359890341758728,0.2208394557237625,4.502410800651033,1,0.6974459203191641,1.0755611685137065,3,0.1494414061307907,0.06326265633106232,12-fold printed classification; dark-center; radially-simple; medium contrast; high texture
medium,24.25,126,2,12,15,0.3135848045349121,0.21263806521892548,4.537822673441072,4,1.124478874488231,0.9692320564871256,3,0.3390830457210541,0.03324921056628227,12-fold printed classification; balanced-center; ring-rich; medium contrast; high texture
medium,24.25,126,3,12,15,0.3167606294155121,0.21987596154212952,4.54271604846395,2,1.5111997157192847,0.9790495624721276,3,0.3017876148223877,0.05755818635225296,12-fold printed classification; bright-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,127,1,12,15,0.35189443826675415,0.2222982943058014,4.492307777509933,2,0.6116990031721887,1.1157613994822642,3,0.18179726600646973,0.07041241973638535,12-fold printed classification; dark-center; moderate-radial-banding; medium contrast; high texture
medium,24.25,127,2,12,15,0.3364415466785431,0.21688583493232727,4.539054327773823,1,1.4946206685959618,0.9834790499671475,3,0.3711748719215393,0.05820454657077789,12-fold printed classification; bright-center; radially-simple; medium contrast; high texture
medium,24.25,127,3,12,15,0.3190324604511261,0.22903798520565033,4.58122104267306,2,1.6653402402324977,0.998668372238163,3,0.2525842487812042,0.07348702102899551,12-fold printed classification; bright-center; moderate-radial-banding; high contrast; high texture
medium,24.25,128,1,12,15,0.36730077862739563,0.22726909816265106,4.516621492368538,2,0.7099180574155555,1.1148426758977672,3,0.12695491313934326,0.06592778861522675,12-fold printed classification; dark-center; moderate-radial-banding; medium contrast; high texture
